Name,Run,Session,Trial,AngleValue,Rt1,Resp1,Cursor,Acc,PreviousTrialR,PreviousTrialCoh,Resp2,PreviousTrialConf
6,3,1,103,0.2,0.843578,0,4,1.0,1.0,-0.8,7,6
6,3,1,104,-0.8,0.613038,1,9,1.0,1.0,0.2,6,7
6,3,1,105,0.2,0.922432,0,1,1.0,1.0,-0.8,4,6
6,3,1,106,0.2,0.643265,1,3,-1.0,1.0,0.2,2,4
6,3,1,107,0.8,0.563317,1,6,-1.0,-1.0,0.2,5,2
6,3,1,108,-0.2,0.796775,1,4,1.0,-1.0,0.8,3,5
6,3,1,109,-1.6,0.673403,1,8,1.0,1.0,-0.2,7,3
6,3,1,110,-0.8,0.504968,1,2,1.0,1.0,-1.6,4,7
6,1,2,1,0.8,1.234668,1,6,-1.0,0.0,-100.0,5,-100
6,1,2,2,0.2,0.896299,1,8,-1.0,-1.0,0.8,7,5
6,1,2,3,-1.6,0.833224,1,2,1.0,-1.0,0.2,8,7
6,1,2,4,-0.2,0.860452,1,1,1.0,1.0,-1.6,5,8
6,1,2,5,0.2,0.888852,0,1,1.0,1.0,-0.2,4,5
6,1,2,6,1.6,1.306525,0,2,1.0,1.0,0.2,5,4
6,1,2,7,1.6,0.599665,0,4,1.0,1.0,1.6,8,5
6,1,2,9,1.6,0.635441,0,1,1.0,0.0,100.0,5,6
6,1,2,10,1.6,1.417574,0,8,1.0,1.0,1.6,9,5
6,1,2,11,-0.2,1.869776,0,2,-1.0,1.0,1.6,7,9
6,1,2,12,0.8,1.165746,0,8,1.0,-1.0,-0.2,6,7
6,1,2,13,-0.8,1.393357,0,3,-1.0,1.0,0.8,5,6
6,1,2,14,-0.2,0.584854,1,2,1.0,-1.0,-0.8,6,5
6,1,2,15,0.8,0.671482,1,7,-1.0,1.0,-0.2,6,6
6,1,2,16,0.8,0.712361,0,7,1.0,-1.0,0.8,8,6
6,1,2,17,1.6,0.695791,0,1,1.0,1.0,0.8,7,8
6,1,2,18,0.2,1.936582,0,8,1.0,1.0,1.6,6,7
6,1,2,19,-1.6,0.610092,1,8,1.0,1.0,0.2,5,6
6,1,2,20,0.8,1.984286,0,4,1.0,1.0,-1.6,4,5
6,1,2,21,1.6,2.019642,0,7,1.0,1.0,0.8,6,4
6,1,2,22,0.2,0.845011,1,6,-1.0,1.0,1.6,5,6
6,1,2,23,0.8,1.120864,0,1,1.0,-1.0,0.2,5,5
6,1,2,24,0.2,0.649458,1,4,-1.0,1.0,0.8,3,5
6,1,2,25,-0.2,2.003174,1,9,1.0,-1.0,0.2,5,3
6,1,2,26,0.2,0.597079,1,2,-1.0,1.0,-0.2,3,5
6,1,2,27,-0.8,0.686297,1,2,1.0,-1.0,0.2,8,3
6,1,2,28,0.2,0.719886,1,4,-1.0,1.0,-0.8,7,8
6,1,2,29,-1.6,0.748721,1,5,1.0,-1.0,0.2,7,7
6,1,2,30,-0.8,0.648137,1,4,1.0,1.0,-1.6,7,7
6,1,2,31,-1.6,0.660937,1,8,1.0,1.0,-0.8,7,7
6,1,2,32,-1.6,0.897737,1,3,1.0,1.0,-1.6,2,7
6,1,2,33,0.8,2.021859,0,7,1.0,1.0,-1.6,7,2
6,1,2,34,0.2,1.322077,1,9,-1.0,1.0,0.8,6,7
6,1,2,35,-0.2,0.702138,1,5,1.0,-1.0,0.2,7,6
6,1,2,36,1.6,0.892269,0,3,1.0,1.0,-0.2,5,7
6,1,2,37,-1.6,1.942322,1,2,1.0,1.0,1.6,5,5
6,1,2,38,-0.2,0.711836,1,1,1.0,1.0,-1.6,5,5
6,1,2,39,-0.2,0.885789,1,7,1.0,1.0,-0.2,8,5
6,1,2,40,0.8,0.966196,0,9,1.0,1.0,-0.2,6,8
6,1,2,41,0.8,0.689568,1,5,-1.0,1.0,0.8,6,6
6,1,2,42,-0.8,0.661,1,4,1.0,-1.0,0.8,6,6
6,1,2,43,-0.2,0.635822,1,7,1.0,1.0,-0.8,5,6
6,1,2,44,-0.2,0.843243,0,6,-1.0,1.0,-0.2,5,5
6,1,2,45,0.2,1.723364,0,9,1.0,-1.0,-0.2,6,5
6,1,2,46,0.2,1.10292,0,9,1.0,1.0,0.2,6,6
6,1,2,47,0.8,1.514829,0,9,1.0,1.0,0.2,6,6
6,1,2,48,-0.8,0.637534,1,2,1.0,1.0,0.8,4,6
6,1,2,49,0.2,1.08259,0,6,1.0,1.0,-0.8,7,4
6,1,2,50,0.2,1.322008,0,3,1.0,1.0,0.2,5,7
6,1,2,51,-0.8,1.026666,1,7,1.0,1.0,0.2,5,5
6,1,2,52,-1.6,0.735456,1,4,1.0,1.0,-0.8,6,5
6,1,2,53,-0.2,0.794283,1,6,1.0,1.0,-1.6,8,6
6,1,2,54,1.6,1.271708,0,1,1.0,1.0,-0.2,6,8
6,1,2,55,-0.2,0.746563,1,5,1.0,1.0,1.6,7,6
6,1,2,56,0.2,0.652539,1,2,-1.0,1.0,-0.2,6,7
6,1,2,57,-0.8,0.928125,0,6,-1.0,-1.0,0.2,7,6
6,1,2,58,0.8,0.684989,0,3,1.0,-1.0,-0.8,7,7
6,1,2,59,-0.8,0.991587,1,9,1.0,1.0,0.8,7,7
6,1,2,60,-0.2,1.276476,1,8,1.0,1.0,-0.8,4,7
6,1,2,61,0.2,0.941874,1,1,-1.0,1.0,-0.2,8,4
6,1,2,63,1.6,0.78371,1,6,-1.0,0.0,100.0,8,5
6,1,2,64,0.2,1.684395,0,3,1.0,-1.0,1.6,7,8
6,1,2,65,-0.8,2.141502,0,1,-1.0,1.0,0.2,4,7
6,1,2,66,-0.8,0.68016,1,6,1.0,-1.0,-0.8,8,4
6,1,2,67,-0.8,0.694749,1,9,1.0,1.0,-0.8,8,8
6,1,2,68,0.8,0.840946,1,5,-1.0,1.0,-0.8,7,8
6,1,2,69,-0.8,1.781659,1,6,1.0,-1.0,0.8,7,7
6,1,2,70,0.8,1.08803,0,6,1.0,1.0,-0.8,7,7
6,1,2,71,-0.8,1.425362,0,1,-1.0,1.0,0.8,5,7
6,1,2,72,1.6,1.663437,1,5,-1.0,-1.0,-0.8,2,5
6,1,2,73,-0.2,0.814391,1,8,1.0,-1.0,1.6,6,2
6,1,2,74,-0.8,0.70127,1,7,1.0,1.0,-0.2,5,6
6,1,2,75,-0.8,1.188022,0,1,-1.0,1.0,-0.8,5,5
6,1,2,76,0.2,2.010224,0,3,1.0,-1.0,-0.8,4,5
6,1,2,77,-0.2,1.009664,0,2,-1.0,1.0,0.2,6,4
6,1,2,78,-0.2,1.125272,1,8,1.0,-1.0,-0.2,6,6
6,1,2,79,0.8,0.903294,0,1,1.0,1.0,-0.2,3,6
6,1,2,80,0.2,0.89602,1,9,-1.0,1.0,0.8,6,3
6,1,2,81,0.2,1.276296,1,5,-1.0,-1.0,0.2,4,6
6,1,2,82,1.6,0.78701,1,5,-1.0,-1.0,0.2,4,4
6,1,2,83,-0.2,1.298453,0,4,-1.0,-1.0,1.6,5,4
6,1,2,84,0.8,1.123197,0,9,1.0,-1.0,-0.2,6,5
6,1,2,85,0.8,1.230131,0,3,1.0,1.0,0.8,4,6
6,1,2,86,-0.2,1.730788,1,9,1.0,1.0,0.8,4,4
6,1,2,87,0.2,0.717122,1,5,-1.0,1.0,-0.2,8,4
6,1,2,88,-1.6,0.619214,1,9,1.0,-1.0,0.2,6,8
6,1,2,89,-1.6,0.899908,1,5,1.0,1.0,-1.6,7,6
6,1,2,90,-0.2,0.630834,1,8,1.0,1.0,-1.6,6,7
6,1,2,91,0.8,0.641448,1,9,-1.0,1.0,-0.2,6,6
6,1,2,92,1.6,0.958444,0,7,1.0,-1.0,0.8,6,6
6,1,2,93,-1.6,0.638874,1,4,1.0,1.0,1.6,8,6
6,1,2,94,0.2,0.763262,0,1,1.0,1.0,-1.6,7,8
6,1,2,95,-0.2,0.74542,1,6,1.0,1.0,0.2,7,7
6,1,2,96,-1.6,0.59409,1,9,1.0,1.0,-0.2,6,7
6,1,2,97,-0.2,1.256185,1,6,1.0,1.0,-1.6,5,6
6,1,2,98,-0.8,1.370197,1,5,1.0,1.0,-0.2,7,5
6,1,2,99,0.8,0.728044,0,3,1.0,1.0,-0.8,8,7
6,1,2,100,-0.2,1.290728,0,1,-1.0,1.0,0.8,2,8
6,1,2,101,-0.2,1.616874,0,4,-1.0,-1.0,-0.2,4,2
6,1,2,102,-0.8,0.964269,1,8,1.0,-1.0,-0.2,5,4
6,1,2,103,0.2,1.402307,1,4,-1.0,1.0,-0.8,5,5
6,1,2,104,-0.8,1.04449,0,9,-1.0,-1.0,0.2,6,5
6,1,2,105,0.2,0.938498,0,1,1.0,-1.0,-0.8,6,6
6,1,2,106,0.2,0.749385,0,3,1.0,1.0,0.2,6,6
6,1,2,107,0.8,0.801622,0,6,1.0,1.0,0.2,5,6
6,1,2,108,-0.2,0.731035,1,4,1.0,1.0,0.8,8,5
6,1,2,109,-1.6,0.710444,1,8,1.0,1.0,-0.2,7,8
6,1,2,110,-0.8,0.811959,1,2,1.0,1.0,-1.6,7,7
6,2,2,1,-0.8,0.719504,1,2,1.0,0.0,-100.0,6,-100
6,2,2,2,0.8,0.902577,0,4,1.0,1.0,-0.8,9,6
6,2,2,3,0.2,0.746543,0,5,1.0,1.0,0.8,9,9
6,2,2,4,-0.2,0.689389,1,1,1.0,1.0,0.2,9,9
6,2,2,5,-0.8,1.726331,0,8,-1.0,1.0,-0.2,6,9
6,2,2,6,1.6,0.621745,0,8,1.0,-1.0,-0.8,7,6
6,2,2,7,-0.2,0.622503,1,5,1.0,1.0,1.6,6,7
6,2,2,8,0.8,0.620599,1,3,-1.0,1.0,-0.2,6,6
6,2,2,9,0.2,0.784687,1,7,-1.0,-1.0,0.8,6,6
6,2,2,10,-0.2,0.568833,1,7,1.0,-1.0,0.2,8,6
6,2,2,11,0.8,0.721532,0,5,1.0,1.0,-0.2,6,8
6,2,2,12,0.8,0.755719,1,7,-1.0,1.0,0.8,6,6
6,2,2,13,-0.2,0.483006,1,5,1.0,-1.0,0.8,4,6
6,2,2,14,0.8,0.622517,1,3,-1.0,1.0,-0.2,5,4
6,2,2,15,0.8,0.794536,0,7,1.0,-1.0,0.8,6,5
6,2,2,16,-0.2,0.577966,1,9,1.0,1.0,0.8,5,6
6,2,2,17,-0.2,0.559027,1,7,1.0,1.0,-0.2,4,5
6,2,2,18,0.2,0.606316,1,7,-1.0,1.0,-0.2,5,4
6,2,2,19,1.6,1.053069,0,1,1.0,-1.0,0.2,2,5
6,2,2,20,0.2,1.055347,0,9,1.0,1.0,1.6,6,2
6,2,2,21,-0.2,0.750708,1,5,1.0,1.0,0.2,4,6
6,2,2,22,0.8,1.144886,1,2,-1.0,1.0,-0.2,4,4
6,2,2,23,1.6,0.650875,0,3,1.0,-1.0,0.8,6,4
6,2,2,24,0.2,0.570825,1,2,-1.0,1.0,1.6,5,6
6,2,2,25,0.2,0.665865,1,5,-1.0,-1.0,0.2,4,5
6,2,2,26,-0.8,0.676072,1,4,1.0,-1.0,0.2,5,4
6,2,2,27,-1.6,0.641902,1,9,1.0,1.0,-0.8,7,5
6,2,2,28,-0.8,1.496064,0,5,-1.0,1.0,-1.6,7,7
6,2,2,29,-1.6,0.704348,1,5,1.0,-1.0,-0.8,6,7
6,2,2,30,-0.2,0.70987,0,9,-1.0,1.0,-1.6,6,6
6,2,2,31,-1.6,0.619714,1,6,1.0,-1.0,-0.2,5,6
6,2,2,32,1.6,1.269111,0,2,1.0,1.0,-1.6,4,5
6,2,2,33,0.2,1.183886,0,2,1.0,1.0,1.6,6,4
6,2,2,34,-1.6,0.571403,1,5,1.0,1.0,0.2,3,6
6,2,2,35,-1.6,0.55687,1,6,1.0,1.0,-1.6,8,3
6,2,2,36,-0.8,0.578151,1,9,1.0,1.0,-1.6,8,8
6,2,2,37,-0.2,1.053984,0,4,-1.0,1.0,-0.8,5,8
6,2,2,38,-0.8,0.579899,1,8,1.0,-1.0,-0.2,9,5
6,2,2,39,-1.6,0.705833,1,8,1.0,1.0,-0.8,7,9
6,2,2,40,0.2,0.921566,0,2,1.0,1.0,-1.6,5,7
6,2,2,41,-0.2,0.533372,1,1,1.0,1.0,0.2,5,5
6,2,2,42,0.8,0.926151,0,1,1.0,1.0,-0.2,5,5
6,2,2,43,-0.2,0.722388,1,4,1.0,1.0,0.8,6,5
6,2,2,44,-0.2,0.585783,1,6,1.0,1.0,-0.2,4,6
6,2,2,45,-1.6,0.609189,1,1,1.0,1.0,-0.2,6,4
6,2,2,46,-1.6,0.581563,1,4,1.0,1.0,-1.6,6,6
6,2,2,47,-1.6,0.64659,1,1,1.0,1.0,-1.6,6,6
6,2,2,48,0.2,0.734907,1,5,-1.0,1.0,-1.6,4,6
6,2,2,49,-0.8,0.76646,1,1,1.0,-1.0,0.2,4,4
6,2,2,50,0.8,0.789254,0,3,1.0,1.0,-0.8,6,4
6,2,2,51,0.8,0.905474,0,7,1.0,1.0,0.8,6,6
6,2,2,52,1.6,0.696818,0,2,1.0,1.0,0.8,5,6
6,2,2,53,0.2,1.211667,0,2,1.0,1.0,1.6,5,5
6,2,2,54,-0.8,0.565671,1,1,1.0,1.0,0.2,8,5
6,2,2,55,-0.8,0.781769,0,3,-1.0,1.0,-0.8,5,8
6,2,2,56,0.2,1.493276,1,2,-1.0,-1.0,-0.8,4,5
6,2,2,57,0.8,0.658167,0,7,1.0,-1.0,0.2,8,4
6,2,2,58,-0.2,1.416968,0,1,-1.0,1.0,0.8,4,8
6,2,2,59,-0.2,0.889756,0,7,-1.0,-1.0,-0.2,4,4
6,2,2,60,0.2,0.632512,1,7,-1.0,-1.0,-0.2,5,4
6,2,2,61,1.6,0.973856,0,8,1.0,-1.0,0.2,6,5
6,2,2,62,-0.8,0.573922,1,5,1.0,1.0,1.6,4,6
6,2,2,63,0.2,0.961487,1,2,-1.0,1.0,-0.8,6,4
6,2,2,64,0.2,0.819702,0,7,1.0,-1.0,0.2,5,6
6,2,2,65,-0.2,1.482969,1,9,1.0,1.0,0.2,5,5
6,2,2,66,0.8,0.94344,1,5,-1.0,1.0,-0.2,4,5
6,2,2,67,-0.2,1.103978,1,9,1.0,-1.0,0.8,5,4
6,2,2,68,-0.8,0.813428,1,2,1.0,1.0,-0.2,6,5
6,2,2,69,0.2,0.826813,1,7,-1.0,1.0,-0.8,8,6
6,2,2,70,0.2,1.445559,0,7,1.0,-1.0,0.2,5,8
6,2,2,71,-0.2,0.791117,1,7,1.0,1.0,0.2,5,5
6,2,2,72,0.8,0.861886,1,3,-1.0,1.0,-0.2,5,5
6,2,2,73,1.6,0.864727,0,4,1.0,-1.0,0.8,6,5
6,2,2,74,1.6,0.682924,0,6,1.0,1.0,1.6,5,6
6,2,2,75,-0.8,0.868179,1,8,1.0,1.0,1.6,5,5
6,2,2,76,-0.8,0.807531,1,8,1.0,1.0,-0.8,5,5
6,2,2,77,-1.6,0.725062,1,4,1.0,1.0,-0.8,6,5
6,2,2,79,-0.8,0.628796,1,1,1.0,0.0,100.0,6,7
6,2,2,80,-0.2,1.591544,0,9,-1.0,1.0,-0.8,8,6
6,2,2,81,0.8,0.649792,0,6,1.0,-1.0,-0.2,7,8
6,2,2,82,0.2,1.364506,1,5,-1.0,1.0,0.8,4,7
6,2,2,83,-0.2,1.277082,1,8,1.0,-1.0,0.2,7,4
6,2,2,84,-0.8,0.666724,1,5,1.0,1.0,-0.2,6,7
6,2,2,85,-0.2,1.538671,1,6,1.0,1.0,-0.8,4,6
6,2,2,86,1.6,1.309698,0,2,1.0,1.0,-0.2,5,4
6,2,2,87,-0.8,0.620326,1,4,1.0,1.0,1.6,8,5
6,2,2,88,-0.2,0.793608,0,4,-1.0,1.0,-0.8,5,8
6,2,2,89,0.8,0.931203,1,5,-1.0,-1.0,-0.2,4,5
6,2,2,90,-1.6,0.600793,1,4,1.0,-1.0,0.8,8,4
6,2,2,91,0.2,1.4517,0,7,1.0,1.0,-1.6,5,8
6,2,2,92,1.6,0.668887,0,1,1.0,1.0,0.2,8,5
6,2,2,93,-0.8,1.161805,1,5,1.0,1.0,1.6,4,8
6,2,2,94,-0.8,0.873185,1,2,1.0,1.0,-0.8,5,4
6,2,2,95,0.2,0.885843,1,8,-1.0,1.0,-0.8,7,5
6,2,2,96,1.6,0.63023,0,4,1.0,-1.0,0.2,8,7
6,2,2,97,0.2,1.523626,1,3,-1.0,1.0,1.6,4,8
6,2,2,98,0.8,0.962906,0,6,1.0,-1.0,0.2,7,4
6,2,2,99,-0.8,0.746301,1,3,1.0,1.0,0.8,5,7
6,2,2,100,0.8,0.643297,0,9,1.0,1.0,-0.8,6,5
6,2,2,101,-0.2,0.948022,1,2,1.0,1.0,0.8,6,6
6,2,2,102,-0.2,0.951471,1,6,1.0,1.0,-0.2,5,6
6,2,2,103,-0.8,0.769652,1,5,1.0,1.0,-0.2,4,5
6,2,2,104,0.8,0.727807,1,8,-1.0,1.0,-0.8,5,4
6,2,2,105,0.2,1.376537,0,3,1.0,-1.0,0.8,2,5
6,2,2,106,0.8,0.768192,0,6,1.0,1.0,0.2,5,2
6,2,2,107,0.8,0.920726,1,4,-1.0,1.0,0.8,3,5
6,2,2,108,-1.6,0.763459,1,7,1.0,-1.0,0.8,9,3
6,2,2,109,1.6,0.707179,0,1,1.0,1.0,-1.6,8,9
6,2,2,110,0.2,1.688087,1,1,-1.0,1.0,1.6,4,8
6,3,2,1,0.2,0.747914,0,2,1.0,0.0,-100.0,6,-100
6,3,2,2,0.8,0.661158,0,9,1.0,1.0,0.2,9,6
6,3,2,3,0.8,0.565714,0,1,1.0,1.0,0.8,8,9
6,3,2,4,-0.2,1.011352,0,5,-1.0,1.0,0.8,6,8
6,3,2,5,-0.8,0.569041,1,1,1.0,-1.0,-0.2,7,6
6,3,2,6,-1.6,1.365316,0,9,-1.0,1.0,-0.8,5,7
6,3,2,7,-0.2,1.060186,1,2,1.0,-1.0,-1.6,5,5
6,3,2,8,0.2,1.300388,0,6,1.0,1.0,-0.2,5,5
6,3,2,9,-0.8,0.632452,1,1,1.0,1.0,0.2,5,5
6,3,2,10,0.2,0.64284,1,9,-1.0,1.0,-0.8,6,5
6,3,2,11,-0.8,0.604038,1,8,1.0,-1.0,0.2,8,6
6,3,2,12,-0.8,1.578931,0,4,-1.0,1.0,-0.8,7,8
6,3,2,13,0.2,0.626204,1,7,-1.0,-1.0,-0.8,6,7
6,3,2,14,1.6,0.873655,0,4,1.0,-1.0,0.2,7,6
6,3,2,15,0.8,0.723977,0,3,1.0,1.0,1.6,7,7
6,3,2,16,-0.8,0.940498,1,8,1.0,1.0,0.8,5,7
6,3,2,17,-0.2,0.841371,0,8,-1.0,1.0,-0.8,7,5
6,3,2,18,1.6,1.04152,0,3,1.0,-1.0,-0.2,6,7
6,3,2,19,-0.8,0.662215,1,2,1.0,1.0,1.6,6,6
6,3,2,20,1.6,0.975305,0,6,1.0,1.0,-0.8,5,6
6,3,2,21,0.2,0.657247,1,3,-1.0,1.0,1.6,4,5
6,3,2,22,-0.8,0.60613,1,2,1.0,-1.0,0.2,7,4
6,3,2,23,0.8,0.946102,0,8,1.0,1.0,-0.8,5,7
6,3,2,24,0.2,0.60757,1,6,-1.0,1.0,0.8,5,5
6,3,2,25,0.2,0.763045,1,4,-1.0,-1.0,0.2,6,5
6,3,2,26,-0.8,0.703117,1,4,1.0,-1.0,0.2,7,6
6,3,2,27,-1.6,0.824661,0,6,-1.0,1.0,-0.8,7,7
6,3,2,28,-0.8,1.024629,1,1,1.0,-1.0,-1.6,4,7
6,3,2,29,-0.2,0.573359,1,1,1.0,1.0,-0.8,5,4
6,3,2,30,0.2,1.31895,0,2,1.0,1.0,-0.2,6,5
6,3,2,31,1.6,0.596375,0,3,1.0,1.0,0.2,6,6
6,3,2,32,-0.8,0.745246,1,5,1.0,1.0,1.6,6,6
6,3,2,33,0.8,1.100653,0,6,1.0,1.0,-0.8,5,6
6,3,2,34,1.6,0.820426,0,8,1.0,1.0,0.8,6,5
6,3,2,35,-0.2,0.790795,1,9,1.0,1.0,1.6,6,6
6,3,2,36,-1.6,0.780844,1,3,1.0,1.0,-0.2,5,6
6,3,2,37,0.8,0.915859,0,4,1.0,1.0,-1.6,5,5
6,3,2,38,-0.2,0.737078,1,5,1.0,1.0,0.8,4,5
6,3,2,39,-1.6,0.597917,1,9,1.0,1.0,-0.2,5,4
6,3,2,40,0.8,1.011497,0,6,1.0,1.0,-1.6,7,5
6,3,2,41,0.2,0.740261,0,2,1.0,1.0,0.8,5,7
6,3,2,42,-1.6,0.594919,1,6,1.0,1.0,0.2,5,5
6,3,2,43,1.6,0.704474,0,8,1.0,1.0,-1.6,6,5
6,3,2,44,-1.6,0.653693,1,8,1.0,1.0,1.6,9,6
6,3,2,45,-1.6,0.523965,1,5,1.0,1.0,-1.6,8,9
6,3,2,46,1.6,0.547486,0,1,1.0,1.0,-1.6,5,8
6,3,2,47,0.2,0.910752,1,9,-1.0,1.0,1.6,7,5
6,3,2,48,-0.2,0.556808,1,5,1.0,-1.0,0.2,6,7
6,3,2,49,-0.2,0.574367,1,5,1.0,1.0,-0.2,7,6
6,3,2,50,0.8,0.973778,0,1,1.0,1.0,-0.2,4,7
6,3,2,51,-1.6,0.501071,1,7,1.0,1.0,0.8,9,4
6,3,2,52,0.8,0.822644,0,1,1.0,1.0,-1.6,8,9
6,3,2,54,-0.2,0.633608,1,2,1.0,0.0,100.0,5,6
6,3,2,55,0.2,1.244962,1,7,-1.0,1.0,-0.2,8,5
6,3,2,56,-0.2,0.825726,1,6,1.0,-1.0,0.2,5,8
6,3,2,57,-0.8,1.01308,0,7,-1.0,1.0,-0.2,8,5
6,3,2,58,-0.2,0.744755,0,5,-1.0,-1.0,-0.8,6,8
6,3,2,59,1.6,0.593528,0,4,1.0,-1.0,-0.2,7,6
6,3,2,60,-0.8,0.699661,1,7,1.0,1.0,1.6,6,7
6,3,2,61,-0.2,1.052767,0,7,-1.0,1.0,-0.8,8,6
6,3,2,62,-0.8,1.357765,1,8,1.0,-1.0,-0.2,7,8
6,3,2,63,-1.6,0.679044,1,9,1.0,1.0,-0.8,8,7
6,3,2,64,0.2,1.133462,0,5,1.0,1.0,-1.6,4,8
6,3,2,65,0.8,1.099478,0,2,1.0,1.0,0.2,5,4
6,3,2,66,1.6,0.870246,0,2,1.0,1.0,0.8,8,5
6,3,2,68,-0.2,0.833211,0,6,-1.0,0.0,100.0,7,6
6,3,2,69,-0.8,0.791272,1,8,1.0,-1.0,-0.2,7,7
6,3,2,70,0.2,0.733325,0,3,1.0,1.0,-0.8,5,7
6,3,2,71,0.8,0.823537,1,8,-1.0,1.0,0.2,6,5
6,3,2,72,1.6,0.706962,0,9,1.0,-1.0,0.8,6,6
6,3,2,73,-1.6,0.623693,1,6,1.0,1.0,1.6,8,6
6,3,2,74,-0.2,0.583165,1,1,1.0,1.0,-1.6,6,8
6,3,2,75,-1.6,0.603995,1,2,1.0,1.0,-0.2,9,6
6,3,2,76,-0.8,0.580775,1,6,1.0,1.0,-1.6,3,9
6,3,2,77,1.6,1.278935,0,7,1.0,1.0,-0.8,8,3
6,3,2,78,-0.8,0.624565,1,1,1.0,1.0,1.6,6,8
6,3,2,79,-1.6,0.505033,1,3,1.0,1.0,-0.8,8,6
6,3,2,80,0.2,0.716637,0,9,1.0,1.0,-1.6,6,8
6,3,2,81,-0.8,0.674106,1,8,1.0,1.0,0.2,6,6
6,3,2,82,-0.2,0.642084,1,8,1.0,1.0,-0.8,5,6
6,3,2,83,0.8,0.872194,0,5,1.0,1.0,-0.2,7,5
6,3,2,84,0.8,0.72434,0,1,1.0,1.0,0.8,6,7
6,3,2,85,0.2,1.178585,0,3,1.0,1.0,0.8,6,6
6,3,2,86,-0.2,0.771384,1,8,1.0,1.0,0.2,6,6
6,3,2,87,0.2,1.23835,0,6,1.0,1.0,-0.2,5,6
6,3,2,88,-0.8,0.553543,1,4,1.0,1.0,0.2,7,5
6,3,2,89,0.2,0.807053,0,1,1.0,1.0,-0.8,3,7
6,3,2,90,0.2,0.5598,1,5,-1.0,1.0,0.2,8,3
6,3,2,91,0.2,0.64844,0,6,1.0,-1.0,0.2,5,8
6,3,2,92,-0.2,0.545844,1,6,1.0,1.0,0.2,5,5
6,3,2,93,-0.2,0.614031,1,8,1.0,1.0,-0.2,8,5
6,3,2,94,-0.8,0.708275,1,9,1.0,1.0,-0.2,9,8
6,3,2,95,0.8,0.575098,0,7,1.0,1.0,-0.8,6,9
6,3,2,96,-0.2,0.591842,1,6,1.0,1.0,0.8,5,6
6,3,2,97,-0.2,0.722364,1,2,1.0,1.0,-0.2,4,5
6,3,2,98,0.8,1.247914,1,4,-1.0,1.0,-0.2,5,4
6,3,2,99,-0.8,0.920712,1,3,1.0,-1.0,0.8,5,5
6,3,2,100,0.8,1.240038,0,3,1.0,1.0,-0.8,2,5
6,3,2,101,0.8,0.892806,1,1,-1.0,1.0,0.8,5,2
6,3,2,102,0.8,1.445596,0,8,1.0,-1.0,0.8,7,5
6,3,2,103,-0.2,0.975269,0,6,-1.0,1.0,0.8,5,7
6,3,2,104,-0.2,0.690463,1,5,1.0,-1.0,-0.2,4,5
6,3,2,105,0.8,0.796172,0,9,1.0,1.0,-0.2,6,4
6,3,2,106,-0.2,0.772206,1,5,1.0,1.0,0.8,4,6
6,3,2,107,0.2,0.709601,1,7,-1.0,1.0,-0.2,5,4
6,3,2,108,0.2,0.641721,0,2,1.0,-1.0,0.2,6,5
6,3,2,109,1.6,0.877855,0,3,1.0,1.0,0.2,6,6
6,3,2,110,0.2,1.035948,0,9,1.0,1.0,1.6,6,6
6,1,3,1,0.8,1.414571,0,5,1.0,0.0,-100.0,6,-100
6,1,3,2,0.8,1.579225,0,5,1.0,1.0,0.8,4,6
6,1,3,3,0.2,1.143378,0,3,1.0,1.0,0.8,6,4
6,1,3,4,1.6,1.125496,0,2,1.0,1.0,0.2,6,6
6,1,3,5,0.2,0.983306,1,3,-1.0,1.0,1.6,4,6
6,1,3,6,0.2,1.402487,0,6,1.0,-1.0,0.2,4,4
6,1,3,8,0.2,0.809398,0,3,1.0,0.0,100.0,6,5
6,1,3,9,-0.2,1.060128,1,2,1.0,1.0,0.2,2,6
6,1,3,10,-0.2,0.965481,0,2,-1.0,1.0,-0.2,5,2
6,1,3,11,0.2,0.695568,0,5,1.0,-1.0,-0.2,7,5
6,1,3,12,0.8,1.275612,0,9,1.0,1.0,0.2,6,7
6,1,3,13,1.6,1.426709,0,8,1.0,1.0,0.8,7,6
6,1,3,14,0.8,0.747512,0,7,1.0,1.0,1.6,6,7
6,1,3,15,0.2,0.736964,1,4,-1.0,1.0,0.8,6,6
6,1,3,16,0.2,1.183637,0,6,1.0,-1.0,0.2,7,6
6,1,3,17,-0.8,0.657201,1,4,1.0,1.0,0.2,8,7
6,1,3,18,-0.8,0.635807,1,6,1.0,1.0,-0.8,8,8
6,1,3,19,0.8,0.737997,0,6,1.0,1.0,-0.8,5,8
6,1,3,20,1.6,0.931319,0,1,1.0,1.0,0.8,5,5
6,1,3,21,0.2,0.833546,0,1,1.0,1.0,1.6,5,5
6,1,3,22,1.6,0.632398,0,3,1.0,1.0,0.2,6,5
6,1,3,23,-0.8,0.8471,1,2,1.0,1.0,1.6,7,6
6,1,3,24,0.8,0.770599,1,8,-1.0,1.0,-0.8,7,7
6,1,3,25,-0.2,1.251758,1,5,1.0,-1.0,0.8,4,7
6,1,3,26,-1.6,0.636098,1,5,1.0,1.0,-0.2,8,4
6,1,3,27,0.8,0.708812,1,9,-1.0,1.0,-1.6,8,8
6,1,3,28,-0.2,1.468128,1,8,1.0,-1.0,0.8,6,8
6,1,3,29,-0.8,0.809751,1,4,1.0,1.0,-0.2,6,6
